#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 580 (Div. 2),Aug/18/2019 16:45,4752,2,-72,1428,Specialist
2,Educational Codeforces Round 71 (Rated for Div. 2),Aug/22/2019 17:35,2267,3,33,1461,Specialist
3,"Manthan, Codefest 19 (open for everyone, rated, Div. 1 + Div. 2)",Aug/25/2019 17:35,3721,1,-23,1438,Specialist
4,Codeforces Round 582 (Div. 3),Aug/30/2019 17:35,1297,4,34,1472,Specialist
5,"Codeforces Round 583 (Div. 1 + Div. 2, based on Olympiad of Metropolises)",Sep/04/2019 12:05,3143,2,-70,1402,Specialist
6,Educational Codeforces Round 72 (Rated for Div. 2),Sep/05/2019 17:35,2555,1,36,1438,Specialist
7,Codeforces Round 586 (Div. 1 + Div. 2),Sep/18/2019 19:05,4466,1,-63,1375,Pupil
8,Educational Codeforces Round 73 (Rated for Div. 2),Sep/19/2019 17:35,4191,1,-86,1289,Pupil
9,Codeforces Round 587 (Div. 3),Sep/21/2019 10:05,938,3,76,1365,Pupil
10,Codeforces Round 588 (Div. 2),Sep/23/2019 17:05,694,3,127,1492,Specialist
11,Codeforces Round 589 (Div. 2),Sep/29/2019 16:05,2804,2,4,1496,Specialist
12,Codeforces Round 590 (Div. 3),Oct/01/2019 17:35,2060,4,-12,1484,Specialist
13,Educational Codeforces Round 74 (Rated for Div. 2),Oct/08/2019 17:35,2272,2,6,1490,Specialist
14,Codeforces Global Round 5,Oct/16/2019 17:35,3296,2,-8,1482,Specialist
15,Codeforces Round 597 (Div. 2),Nov/01/2019 17:35,1509,3,51,1533,Specialist
16,Educational Codeforces Round 79 (Rated for Div. 2),Dec/27/2019 17:40,6102,0,-138,1395,Pupil
17,Codeforces Round 611 (Div. 3),Dec/28/2019 20:05,1140,3,37,1432,Specialist
18,Good Bye 2019,Dec/29/2019 17:05,5601,1,-60,1372,Pupil
19,Codeforces Round 627 (Div. 3),Mar/12/2020 16:05,2237,4,20,1392,Pupil
20,Codeforces Round 629 (Div. 3),Mar/26/2020 17:35,1475,3,80,1472,Specialist
21,Codeforces Round 652 (Div. 2),Jun/23/2020 17:05,2335,3,52,1524,Specialist
22,Codeforces Round 653 (Div. 3),Jun/28/2020 17:35,1380,4,18,1542,Specialist
23,Codeforces Round 654 (Div. 2),Jul/01/2020 16:35,953,5,101,1643,Expert
24,Codeforces Global Round 9,Jul/04/2020 17:45,851,4,149,1792,Expert
25,Codeforces Round 662 (Div. 2),Aug/07/2020 17:35,8181,1,-140,1652,Expert
26,Codeforces Round 669 (Div. 2),Sep/08/2020 17:35,918,3,73,1725,Expert
27,Codeforces Round 671 (Div. 2),Sep/19/2020 17:35,571,5,72,1797,Expert
28,Codeforces Round 675 (Div. 2),Oct/04/2020 19:05,281,3,78,1875,Expert
