#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 644 (Div. 3),May/24/2020 16:35,7808,3,433,433,Newbie
2,Codeforces Round 646 (Div. 2),May/31/2020 17:35,8781,1,317,750,Newbie
3,Codeforces Round 649 (Div. 2),Jun/13/2020 18:05,8082,0,136,886,Newbie
4,Codeforces Round 675 (Div. 2),Oct/04/2020 19:05,4732,1,145,1031,Newbie
5,Codeforces Global Round 11,Oct/10/2020 17:50,6862,0,-17,1014,Newbie
6,Codeforces Round 677 (Div. 3),Oct/20/2020 17:35,1791,5,182,1196,Newbie
7,Codeforces Round 678 (Div. 2),Oct/24/2020 17:05,5596,2,-10,1186,Newbie
8,Technocup 2021 - Elimination Round 1,Oct/25/2020 14:05,350,3,148,1334,Pupil
9,Educational Codeforces Round 97 (Rated for Div. 2),Oct/27/2020 17:35,5300,2,-33,1301,Pupil
10,Codeforces Round 685 (Div. 2),Nov/21/2020 17:35,7566,2,-59,1242,Pupil
11,Codeforces Round 690 (Div. 3),Dec/15/2020 17:35,1199,5,92,1334,Pupil
12,Educational Codeforces Round 100 (Rated for Div. 2),Dec/17/2020 17:35,7391,0,-123,1211,Pupil
13,Educational Codeforces Round 101 (Rated for Div. 2),Dec/28/2020 17:35,1957,3,126,1337,Pupil
14,Good Bye 2020,Dec/30/2020 17:35,7439,2,-31,1306,Pupil
15,Educational Codeforces Round 102 (Rated for Div. 2),Jan/14/2021 17:35,2062,3,87,1393,Pupil
16,Codeforces Round 696 (Div. 2),Jan/19/2021 17:35,3064,2,30,1423,Specialist
17,Технокубок 2021 - Финал,Mar/21/2021 13:20,496,3,15,1438,Specialist
18,Codeforces Round 730 (Div. 2),Jul/07/2021 17:35,1102,3,100,1538,Specialist
19,Codeforces Round 732 (Div. 2),Jul/11/2021 17:05,910,3,69,1607,Expert
20,Educational Codeforces Round 111 (Rated for Div. 2),Jul/14/2021 17:35,3544,2,-35,1572,Specialist
21,Codeforces Round 737 (Div. 2),Aug/09/2021 17:35,1950,3,22,1594,Specialist
22,Codeforces Round 738 (Div. 2),Aug/15/2021 17:35,4847,3,-65,1529,Specialist
23,Codeforces Round 747 (Div. 2),Oct/08/2021 18:05,1672,4,14,1543,Specialist
24,Codeforces Round 748 (Div. 3),Oct/13/2021 17:35,1765,4,-17,1526,Specialist
25,Codeforces Round 769 (Div. 2),Jan/30/2022 17:35,12499,1,-135,1391,Pupil
26,Educational Codeforces Round 122 (Rated for Div. 2),Jan/31/2022 17:35,921,4,115,1506,Specialist
27,Codeforces Global Round 19,Feb/12/2022 17:35,3150,3,11,1517,Specialist
28,Educational Codeforces Round 123 (Rated for Div. 2),Feb/22/2022 17:35,558,4,111,1628,Expert
29,CodeCraft-22 and Codeforces Round 795 (Div. 2),May/31/2022 17:35,1288,3,20,1648,Expert
30,Codeforces Round 798 (Div. 2),Jun/10/2022 19:35,9,5,291,1939,Candidate Master
31,Codeforces Round 802 (Div. 2),Jun/19/2022 12:05,89,4,90,2029,Candidate Master
32,Educational Codeforces Round 134 (Rated for Div. 2),Aug/27/2022 17:35,275,4,9,2038,Candidate Master
33,Educational Codeforces Round 135 (Rated for Div. 2),Sep/08/2022 17:35,34,5,110,2148,Master
