#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Divide by Zero 2021 and Codeforces Round 714 (Div. 2),Apr/11/2021 17:35,492,4,662,662,Newbie
2,Educational Codeforces Round 107 (Rated for Div. 2),Apr/12/2021 17:35,138,5,543,1205,Pupil
3,Codeforces Round 715 (Div. 2),Apr/16/2021 17:35,3,5,641,1846,Expert
4,Educational Codeforces Round 108 (Rated for Div. 2),Apr/29/2021 17:35,15,4,284,2130,Master
5,Codeforces Global Round 14,May/02/2021 17:35,479,5,100,2230,Master
6,Codeforces Round 722 (Div. 1),May/24/2021 17:35,388,3,37,2267,Master
7,"Deltix Round, Spring 2021 (open for everyone, rated, Div. 1 + Div. 2)",May/30/2021 17:35,335,4,31,2298,Master
8,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),Jun/13/2021 18:35,65,6,141,2439,Grandmaster
9,"Codeforces Round 755 (Div. 1, based on Technocup 2022 Elimination Round 2)",Nov/14/2021 09:05,149,3,0,2439,Grandmaster
10,Codeforces Global Round 17,Nov/23/2021 17:35,248,5,-3,2436,Grandmaster
11,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Nov/28/2021 17:35,172,5,32,2468,Grandmaster
12,Codeforces Global Round 18,Dec/24/2021 17:35,594,4,-74,2394,International Master
13,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,85,6,114,2508,Grandmaster
14,Hello 2022,Jan/03/2022 17:35,415,5,-43,2465,Grandmaster
15,Codeforces Round 768 (Div. 1),Jan/27/2022 17:35,525,2,-94,2371,International Master
16,Codeforces Round 773 (Div. 1),Feb/23/2022 13:10,117,3,68,2439,Grandmaster
17,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/06/2022 12:55,215,3,-9,2430,Grandmaster
18,"Codeforces Round 778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",Mar/20/2022 14:35,239,5,3,2433,Grandmaster
19,Codeforces Global Round 20,Apr/23/2022 17:05,551,5,-56,2377,International Master
20,Codeforces Round 789 (Div. 1),May/08/2022 17:35,90,4,83,2460,Grandmaster
21,Codeforces Round 792 (Div. 1 + Div. 2),May/19/2022 17:35,221,5,1,2461,Grandmaster
22,Codeforces Round 794 (Div. 1),May/25/2022 20:35,51,3,83,2544,Grandmaster
23,Codeforces Round 796 (Div. 1),Jun/03/2022 17:35,55,3,77,2621,International Grandmaster
24,Codeforces Global Round 21,Jun/25/2022 17:35,55,6,82,2703,International Grandmaster
25,Codeforces Round 808 (Div. 1),Jul/16/2022 17:35,67,3,19,2722,International Grandmaster
26,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",Jul/31/2022 17:05,225,5,-56,2666,International Grandmaster
27,Codeforces Global Round 22,Sep/30/2022 17:35,215,6,-43,2623,International Grandmaster
28,Codeforces Global Round 23,Oct/15/2022 17:35,372,4,-61,2562,Grandmaster
29,Codeforces Round 831 (Div. 1 + Div. 2),Oct/29/2022 12:10,49,6,53,2615,International Grandmaster
30,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,53,6,61,2676,International Grandmaster
31,Pinely Round 1 (Div. 1 + Div. 2),Nov/20/2022 17:35,134,5,-22,2654,International Grandmaster
32,Codeforces Global Round 24,Nov/26/2022 17:05,91,6,14,2668,International Grandmaster
33,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",Dec/17/2022 17:35,144,6,-21,2647,International Grandmaster
34,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,118,5,28,2675,International Grandmaster
35,Hello 2023,Jan/03/2023 17:35,271,5,-49,2626,International Grandmaster
36,"Codeforces Round 844 (Div. 1 + Div. 2, based on VK Cup 2022 - Elimination Round)",Jan/15/2023 15:05,188,5,-28,2598,Grandmaster
37,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,202,5,-15,2583,Grandmaster
