#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 147 (Div. 2),Oct/25/2012 19:30,747,1,-13,1487,Specialist
2,Codeforces Round 148 (Div. 2),Nov/04/2012 20:00,499,1,-2,1485,Specialist
3,Codeforces Round 149 (Div. 2),Nov/11/2012 19:30,536,2,-25,1460,Specialist
4,Codeforces Round 150 (Div. 2),Nov/16/2012 19:30,17,3,204,1664,Expert
5,Codeforces Round 152 (Div. 2),Nov/25/2012 19:30,72,2,57,1721,Expert
6,Codeforces Round 156 (Div. 1),Dec/16/2012 19:30,378,1,-50,1671,Expert
7,Codeforces Round 157 (Div. 2),Dec/22/2012 19:30,731,3,-87,1584,Specialist
8,Codeforces Round 159 (Div. 2),Jan/08/2013 19:30,20,4,130,1714,Expert
9,Codeforces Round 160 (Div. 1),Jan/13/2013 19:30,199,2,49,1763,Expert
10,Codeforces Round 162 (Div. 1),Jan/20/2013 17:00,158,3,104,1867,Expert
11,Codeforces Round 167 (Div. 1),Feb/13/2013 19:30,278,2,-28,1839,Expert
12,Codeforces Round 170 (Div. 1),Feb/28/2013 19:30,419,1,-55,1784,Expert
13,Codeforces Round 172 (Div. 1),Mar/10/2013 19:30,228,1,19,1803,Expert
14,Codeforces Round 174 (Div. 1),Mar/17/2013 19:30,161,2,99,1902,Candidate Master
15,Codeforces Round 177 (Div. 1),Apr/02/2013 19:30,258,3,-1,1901,Candidate Master
16,Codeforces Round 179 (Div. 1),Apr/11/2013 19:30,536,1,-82,1819,Expert
17,Codeforces Round 183 (Div. 1),May/12/2013 17:00,218,2,5,1824,Expert
18,"Croc Champ 2013 - Finals (online version, Div. 1)",May/17/2013 19:10,121,0,-36,1788,Expert
19,Codeforces Round 187 (Div. 1),Jun/07/2013 19:30,102,3,122,1910,Candidate Master
20,Codeforces Round 190 (Div. 1),Jun/28/2013 19:30,222,1,-5,1905,Candidate Master
21,ABBYY Cup 3.0 - Finals (online version),Jul/17/2013 19:30,26,6,122,2027,Candidate Master
22,Codeforces Round 194 (Div. 1),Jul/27/2013 12:30,394,1,-84,1943,Candidate Master
23,MemSQL start[c]up Round 2 - online version,Aug/03/2013 21:00,43,3,115,2058,Candidate Master
24,Codeforces Round 196 (Div. 1),Aug/16/2013 20:00,211,1,-59,1999,Candidate Master
25,Codeforces Round 202 (Div. 1),Sep/27/2013 19:30,127,2,44,2043,Candidate Master
26,Codeforces Round 204 (Div. 1),Oct/04/2013 19:30,48,3,109,2152,Master
27,Codeforces Round 206 (Div. 1),Oct/13/2013 19:30,158,1,-41,2111,Master
28,Codeforces Round 207 (Div. 1),Oct/15/2013 16:00,47,3,92,2203,Master
29,Codeforces Round 219 (Div. 1),Dec/13/2013 18:00,161,2,-48,2155,Master
30,Codeforces Round 221 (Div. 1),Dec/24/2013 18:00,81,2,29,2184,Master
31,Codeforces Round 225 (Div. 1),Jan/20/2014 19:30,73,3,51,2235,Master
32,Codeforces Round 236 (Div. 1),Mar/16/2014 19:30,224,2,-80,2155,Master
33,Codeforces Round 239 (Div. 1),Mar/30/2014 11:00,46,2,74,2229,Master
34,Codeforces Round 240 (Div. 1),Apr/06/2014 19:40,96,3,23,2252,Master
35,RCC 2014 Warmup (Div. 1),Apr/17/2014 19:40,200,2,-78,2174,Master
36,"Coder-Strike 2014 - Finals (online edition, Div. 1)",Apr/22/2014 16:19,148,2,-60,2114,Master
37,Codeforces Round 243 (Div. 1),Apr/27/2014 19:30,37,3,107,2221,Master
38,Codeforces Round 245 (Div. 1),May/11/2014 19:40,49,3,74,2295,Master
39,Codeforces Round 250 (Div. 1),Jun/01/2014 17:00,120,2,-44,2251,Master
40,Zepto Code Rush 2014,Jun/13/2014 19:30,134,3,21,2272,Master
41,Codeforces Round 253 (Div. 1),Jun/19/2014 19:30,44,2,45,2317,International Master
42,Codeforces Round #FF (Div. 1),Jul/13/2014 17:00,77,2,-2,2315,International Master
43,Codeforces Round 257 (Div. 1),Jul/19/2014 17:00,506,0,-108,2207,Master
44,MemSQL Start[c]UP 2.0 - Round 1,Jul/27/2014 21:00,364,3,-84,2123,Master
45,Codeforces Round 259 (Div. 1),Aug/01/2014 19:30,43,3,114,2237,Master
46,Codeforces Round 260 (Div. 1),Aug/08/2014 19:30,48,3,91,2328,International Master
47,Codeforces Round 263 (Div. 1),Aug/26/2014 18:00,64,3,41,2369,International Master
48,Bayan 2015 Contest Warm Up,Oct/05/2014 17:00,40,4,54,2423,Grandmaster
49,Codeforces Round 282 (Div. 1),Dec/13/2014 19:30,88,2,-27,2396,International Master
50,Codeforces Round 283 (Div. 1),Dec/17/2014 19:30,121,3,-59,2337,International Master
51,Good Bye 2014,Dec/30/2014 18:00,56,5,80,2417,Grandmaster
52,Codeforces Round 290 (Div. 1),Feb/02/2015 19:30,30,3,76,2493,Grandmaster
53,Codeforces Round 295 (Div. 1),Mar/02/2015 10:00,100,3,-65,2428,Grandmaster
54,Codeforces Round 296 (Div. 1),Mar/17/2015 19:45,135,2,-59,2369,International Master
55,"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",Mar/21/2015 19:45,51,3,1,2370,International Master
56,ZeptoLab Code Rush 2015,Apr/04/2015 19:35,102,4,41,2411,Grandmaster
57,Codeforces Round 299 (Div. 1),Apr/14/2015 19:35,242,2,-99,2312,International Master
58,"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",Apr/17/2015 19:00,37,4,38,2350,International Master
59,Codeforces Round 300,Apr/26/2015 19:00,151,6,3,2353,International Master
