#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 732 (Div. 2),Jul/11/2021 17:05,60,4,776,776,Newbie
2,Educational Codeforces Round 111 (Rated for Div. 2),Jul/14/2021 17:35,1047,3,394,1170,Newbie
3,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Jul/17/2021 17:35,3192,3,199,1369,Pupil
4,Educational Codeforces Round 112 (Rated for Div. 2),Jul/30/2021 17:35,217,5,293,1662,Expert
5,Codeforces Round 741 (Div. 2),Aug/26/2021 17:35,184,5,203,1865,Expert
6,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,1586,3,26,1891,Expert
7,Codeforces Round 746 (Div. 2),Oct/03/2021 17:35,989,3,-25,1866,Expert
8,Educational Codeforces Round 115 (Rated for Div. 2),Oct/10/2021 12:05,482,4,10,1876,Expert
9,Codeforces Round 754 (Div. 2),Nov/12/2021 17:35,233,4,63,1939,Candidate Master
10,"Codeforces Round 755 (Div. 1, based on Technocup 2022 Elimination Round 2)",Nov/14/2021 09:05,431,2,9,1948,Candidate Master
11,Codeforces Round 758 (Div.1 + Div. 2),Dec/11/2021 13:05,132,4,157,2105,Master
12,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/06/2022 12:55,599,2,-42,2063,Candidate Master
13,Codeforces Round 785 (Div. 2),Apr/30/2022 17:35,19,5,145,2208,Master
14,Codeforces Round 789 (Div. 1),May/08/2022 17:35,164,4,80,2288,Master
15,Codeforces Round 800 (Div. 1),Jun/16/2022 17:35,44,4,182,2470,Grandmaster
16,Dytechlab Cup 2022,Oct/07/2022 17:35,31,5,152,2622,International Grandmaster
