#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 706 (Div. 2),Mar/10/2021 15:05,1196,3,585,585,Newbie
2,"Codeforces Round 749 (Div. 1 + Div. 2, based on Technocup 2022 Elimination Round 1)",Oct/17/2021 14:05,556,5,536,1121,Newbie
3,Codeforces Round 757 (Div. 2),Nov/26/2021 14:15,85,5,430,1551,Specialist
4,Educational Codeforces Round 136 (Rated for Div. 2),Sep/29/2022 17:35,23,5,338,1889,Expert
5,Codeforces Round 825 (Div. 2),Oct/10/2022 17:35,7,5,285,2174,Master
6,"Codeforces Round 850 (Div. 1, based on VK Cup 2022 - Final Round)",Feb/05/2023 15:05,332,3,71,2245,Master
