#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 587 (Div. 3),Sep/21/2019 10:05,218,4,95,1595,Specialist
2,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",Dec/14/2019 14:05,858,3,19,1614,Expert
3,Codeforces Round 609 (Div. 2),Dec/21/2019 14:05,212,3,113,1727,Expert
4,Codeforces Round 643 (Div. 2),May/16/2020 14:35,468,5,104,1831,Expert
5,Codeforces Round 691 (Div. 2),Dec/19/2020 12:35,10,4,200,2031,Candidate Master
6,Codeforces Round 704 (Div. 2),Feb/23/2021 12:05,3,5,242,2273,Master
7,"Codeforces Round 707 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/13/2021 12:05,79,3,108,2381,International Master
8,"Codeforces Round 755 (Div. 1, based on Technocup 2022 Elimination Round 2)",Nov/14/2021 09:05,336,2,-61,2320,International Master
9,Codeforces Round 758 (Div.1 + Div. 2),Dec/11/2021 13:05,202,4,21,2341,International Master
10,Codeforces Round 773 (Div. 1),Feb/23/2022 13:10,205,3,29,2370,International Master
11,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/06/2022 12:55,252,3,-8,2362,International Master
12,"Codeforces Round 778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",Mar/20/2022 14:35,153,5,56,2418,Grandmaster
13,Codeforces Round 829 (Div. 1),Oct/23/2022 10:50,12,6,227,2645,International Grandmaster
14,"Codeforces Round 850 (Div. 1, based on VK Cup 2022 - Final Round)",Feb/05/2023 15:05,154,4,-17,2628,International Grandmaster
