#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 728 (Div. 2),Jun/25/2021 18:35,160,3,706,706,Newbie
2,Codeforces Round 729 (Div. 2),Jul/03/2021 16:05,840,3,424,1130,Newbie
3,Codeforces Round 730 (Div. 2),Jul/07/2021 17:35,934,3,293,1423,Specialist
4,Codeforces Round 731 (Div. 3),Jul/10/2021 17:35,370,6,182,1605,Expert
5,Codeforces Round 732 (Div. 2),Jul/11/2021 17:05,1527,3,76,1681,Expert
6,Educational Codeforces Round 111 (Rated for Div. 2),Jul/14/2021 17:35,169,4,194,1875,Expert
7,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Jul/22/2021 17:35,3347,3,-90,1785,Expert
8,Educational Codeforces Round 112 (Rated for Div. 2),Jul/30/2021 17:35,2212,3,-43,1742,Expert
9,Codeforces Round 736 (Div. 2),Aug/01/2021 17:35,750,4,22,1764,Expert
10,Codeforces Round 737 (Div. 2),Aug/09/2021 17:35,800,3,35,1799,Expert
11,Codeforces Round 738 (Div. 2),Aug/15/2021 17:35,69,5,175,1974,Candidate Master
12,Educational Codeforces Round 114 (Rated for Div. 2),Sep/20/2021 17:35,3206,3,-123,1851,Expert
13,Codeforces Round 745 (Div. 2),Sep/30/2021 13:15,3017,1,-122,1729,Expert
14,Codeforces Round 747 (Div. 2),Oct/08/2021 18:05,171,5,119,1848,Expert
15,Codeforces Round 751 (Div. 2),Oct/25/2021 09:35,237,4,22,1870,Expert
16,"Codeforces Round 755 (Div. 2, based on Technocup 2022 Elimination Round 2)",Nov/14/2021 09:05,456,3,-25,1845,Expert
17,Educational Codeforces Round 117 (Rated for Div. 2),Nov/22/2021 12:35,79,5,114,1959,Candidate Master
18,Codeforces Round 757 (Div. 2),Nov/26/2021 14:15,246,4,33,1992,Candidate Master
19,Educational Codeforces Round 118 (Rated for Div. 2),Dec/01/2021 17:35,278,5,24,2016,Candidate Master
20,Codeforces Round 761 (Div. 2),Dec/16/2021 16:35,22,5,142,2158,Master
21,Codeforces Global Round 18,Dec/24/2021 17:35,1058,3,-50,2108,Master
22,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,178,5,135,2243,Master
23,Hello 2022,Jan/03/2022 17:35,566,4,-3,2240,Master
24,Codeforces Round 773 (Div. 1),Feb/23/2022 13:10,745,1,-88,2152,Master
25,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/06/2022 12:55,663,2,-68,2084,Candidate Master
26,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",Mar/24/2022 17:35,169,5,138,2222,Master
27,Codeforces Global Round 20,Apr/23/2022 17:05,920,5,-57,2165,Master
28,Codeforces Round 792 (Div. 1 + Div. 2),May/19/2022 17:35,1013,4,-54,2111,Master
29,Codeforces Global Round 22,Sep/30/2022 17:35,586,4,17,2128,Master
30,Dytechlab Cup 2022,Oct/07/2022 17:35,437,4,28,2156,Master
31,Codeforces Global Round 23,Oct/15/2022 17:35,893,4,-23,2133,Master
32,Codeforces Round 829 (Div. 1),Oct/23/2022 10:50,599,4,-28,2105,Master
33,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,98,5,157,2262,Master
34,Pinely Round 1 (Div. 1 + Div. 2),Nov/20/2022 17:35,230,5,41,2303,International Master
35,Codeforces Global Round 24,Nov/26/2022 17:05,380,4,-14,2289,Master
36,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",Dec/17/2022 17:35,69,6,133,2422,Grandmaster
37,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,53,5,146,2568,Grandmaster
38,Hello 2023,Jan/03/2023 17:35,736,4,-103,2465,Grandmaster
39,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,249,5,1,2466,Grandmaster
40,"Codeforces Round 850 (Div. 1, based on VK Cup 2022 - Final Round)",Feb/05/2023 15:05,131,4,42,2508,Grandmaster
