#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,"Codeforces Round 626 (Div. 2, based on Moscow Open Olympiad in Informatics)",Mar/07/2020 12:35,1225,3,33,1533,Specialist
2,Codeforces Round 627 (Div. 3),Mar/12/2020 16:05,1059,4,23,1556,Specialist
3,Codeforces Round 630 (Div. 2),Mar/31/2020 16:35,4578,2,-13,1543,Specialist
4,Codeforces Round 643 (Div. 2),May/16/2020 14:35,2131,3,54,1597,Specialist
5,Educational Codeforces Round 87 (Rated for Div. 2),May/17/2020 12:20,2057,3,24,1621,Expert
6,Codeforces Round 663 (Div. 2),Aug/09/2020 17:35,748,4,91,1712,Expert
7,Codeforces Round 664 (Div. 2),Aug/12/2020 17:35,1251,3,20,1732,Expert
8,"Codeforces Round 683 (Div. 2, by Meet IT)",Nov/15/2020 17:35,428,4,33,1765,Expert
9,"Codeforces Round 687 (Div. 2, based on Technocup 2021 Elimination Round 2)",Nov/29/2020 10:05,302,3,44,1809,Expert
10,Codeforces Round 691 (Div. 2),Dec/19/2020 12:35,13,4,190,1999,Candidate Master
11,Educational Codeforces Round 104 (Rated for Div. 2),Feb/15/2021 17:35,59,5,115,2114,Master
12,Codeforces Global Round 13,Feb/28/2021 16:35,1316,4,-37,2077,Candidate Master
13,Codeforces Round 705 (Div. 2),Mar/06/2021 17:05,1358,2,-87,1990,Candidate Master
14,Codeforces Round 706 (Div. 1),Mar/10/2021 15:05,828,2,-20,1970,Candidate Master
15,"Codeforces Round 707 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/13/2021 12:05,631,0,-88,1882,Expert
16,"Codeforces Round 709 (Div. 2, based on Technocup 2021 Final Round)",Mar/21/2021 16:20,444,3,-6,1876,Expert
17,Codeforces Round 712 (Div. 2),Apr/03/2021 17:35,95,4,92,1968,Candidate Master
18,Divide by Zero 2021 and Codeforces Round 714 (Div. 2),Apr/11/2021 17:35,669,3,-22,1946,Candidate Master
19,Codeforces Round 715 (Div. 1),Apr/16/2021 17:35,869,1,-68,1878,Expert
20,Codeforces Round 717 (Div. 2),Apr/21/2021 16:35,104,4,118,1996,Candidate Master
21,Educational Codeforces Round 109 (Rated for Div. 2),May/16/2021 11:00,27,5,134,2130,Master
22,Codeforces Round 732 (Div. 1),Jul/11/2021 17:05,322,2,47,2177,Master
23,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Jul/22/2021 17:35,784,4,-27,2150,Master
24,"Codeforces Round 740 (Div. 1, based on VK Cup 2021 - Final (Engine))",Aug/24/2021 17:35,623,2,-42,2108,Master
25,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,453,5,47,2155,Master
