#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 578 (Div. 2),Aug/11/2019 15:35,2342,3,10,1510,Specialist
2,"Codeforces Round 625 (Div. 2, based on Technocup 2020 Final Round)",Mar/01/2020 16:15,1364,3,28,1538,Specialist
3,Codeforces Round 657 (Div. 2),Jul/19/2020 12:00,632,3,145,1683,Expert
4,Educational Codeforces Round 104 (Rated for Div. 2),Feb/15/2021 17:35,582,5,78,1761,Expert
5,Codeforces Round 706 (Div. 2),Mar/10/2021 15:05,211,4,84,1845,Expert
6,Codeforces Round 745 (Div. 2),Sep/30/2021 13:15,996,2,-44,1801,Expert
7,Educational Codeforces Round 115 (Rated for Div. 2),Oct/10/2021 12:05,100,5,125,1926,Candidate Master
8,Codeforces Round 757 (Div. 2),Nov/26/2021 14:15,163,4,65,1991,Candidate Master
9,Codeforces Round 773 (Div. 1),Feb/23/2022 13:10,565,2,10,2001,Candidate Master
10,Codeforces Global Round 23,Oct/15/2022 17:35,516,4,68,2069,Candidate Master
11,Codeforces Round 829 (Div. 1),Oct/23/2022 10:50,832,3,-71,1998,Candidate Master
12,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,115,5,178,2176,Master
13,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",Dec/17/2022 17:35,82,7,152,2328,International Master
14,"Codeforces Round 844 (Div. 1 + Div. 2, based on VK Cup 2022 - Elimination Round)",Jan/15/2023 15:05,262,5,22,2350,International Master
