#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),Jun/13/2021 18:35,1439,3,601,601,Newbie
2,Codeforces Round 728 (Div. 2),Jun/25/2021 18:35,9,4,666,1267,Pupil
3,Codeforces Round 729 (Div. 2),Jul/03/2021 16:05,126,4,381,1648,Expert
4,Codeforces Round 730 (Div. 2),Jul/07/2021 17:35,160,4,223,1871,Expert
5,Codeforces Round 732 (Div. 2),Jul/11/2021 17:05,392,3,89,1960,Candidate Master
6,Educational Codeforces Round 111 (Rated for Div. 2),Jul/14/2021 17:35,1060,3,7,1967,Candidate Master
7,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Jul/17/2021 17:35,459,5,72,2039,Candidate Master
8,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Jul/22/2021 17:35,229,5,108,2147,Master
9,Codeforces Global Round 15,Jul/25/2021 17:35,695,4,-1,2146,Master
10,"Codeforces Round 740 (Div. 1, based on VK Cup 2021 - Final (Engine))",Aug/24/2021 17:35,117,4,135,2281,Master
11,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,368,5,19,2300,International Master
12,Codeforces Global Round 16,Sep/12/2021 17:35,116,7,103,2403,Grandmaster
13,"Codeforces Round 749 (Div. 1 + Div. 2, based on Technocup 2022 Elimination Round 1)",Oct/17/2021 14:05,465,4,-44,2359,International Master
14,Codeforces Round 752 (Div. 1),Oct/30/2021 17:35,157,3,58,2417,Grandmaster
15,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Nov/28/2021 17:35,460,4,-45,2372,International Master
16,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,978,4,-78,2294,Master
17,Hello 2022,Jan/03/2022 17:35,330,5,29,2323,International Master
18,Codeforces Round 767 (Div. 1),Jan/22/2022 17:35,434,3,-32,2291,Master
19,Codeforces Round 768 (Div. 1),Jan/27/2022 17:35,132,4,80,2371,International Master
20,Codeforces Global Round 19,Feb/12/2022 17:35,402,5,-12,2359,International Master
21,"Codeforces Round 778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",Mar/20/2022 14:35,361,4,-11,2348,International Master
22,Codeforces Global Round 20,Apr/23/2022 17:05,93,7,117,2465,Grandmaster
23,Codeforces Round 789 (Div. 1),May/08/2022 17:35,119,4,36,2501,Grandmaster
24,Codeforces Round 808 (Div. 1),Jul/16/2022 17:35,322,2,-56,2445,Grandmaster
25,Codeforces Round 814 (Div. 1),Aug/16/2022 17:35,98,4,56,2501,Grandmaster
26,Dytechlab Cup 2022,Oct/07/2022 17:35,114,5,43,2544,Grandmaster
27,Codeforces Global Round 23,Oct/15/2022 17:35,113,5,48,2592,Grandmaster
28,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,134,5,1,2593,Grandmaster
29,Pinely Round 1 (Div. 1 + Div. 2),Nov/20/2022 17:35,201,5,-32,2561,Grandmaster
30,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",Dec/17/2022 17:35,22,7,136,2697,International Grandmaster
31,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,815,4,-126,2571,Grandmaster
32,Hello 2023,Jan/03/2023 17:35,257,5,-19,2552,Grandmaster
33,"Codeforces Round 844 (Div. 1 + Div. 2, based on VK Cup 2022 - Elimination Round)",Jan/15/2023 15:05,243,5,-29,2523,Grandmaster
