#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Educational Codeforces Round 110 (Rated for Div. 2),Jun/04/2021 17:35,1416,4,595,595,Newbie
2,Codeforces Round 724 (Div. 2),Jun/06/2021 17:35,1455,3,406,1001,Newbie
3,Codeforces Round 726 (Div. 2),Jun/18/2021 17:35,19,7,567,1568,Specialist
4,Codeforces Round 727 (Div. 2),Jun/20/2021 13:05,2101,3,74,1642,Expert
5,Codeforces Round 728 (Div. 2),Jun/25/2021 18:35,32,3,263,1905,Candidate Master
6,Codeforces Round 735 (Div. 2),Jul/29/2021 17:35,29,4,213,2118,Master
7,Codeforces Global Round 16,Sep/12/2021 17:35,1817,5,-87,2031,Candidate Master
8,Educational Codeforces Round 114 (Rated for Div. 2),Sep/20/2021 17:35,1831,3,-95,1936,Candidate Master
9,Codeforces Round 746 (Div. 2),Oct/03/2021 17:35,184,3,65,2001,Candidate Master
10,Codeforces Round 747 (Div. 2),Oct/08/2021 18:05,13,7,173,2174,Master
11,Codeforces Global Round 17,Nov/23/2021 17:35,446,4,15,2189,Master
12,Codeforces Round 854 by cybercats (Div. 1 + Div. 2),Feb/27/2023 17:35,658,4,-34,2155,Master
