#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 713 (Div. 3),Apr/10/2021 17:35,11,7,786,786,Newbie
2,Educational Codeforces Round 107 (Rated for Div. 2),Apr/12/2021 17:35,375,4,442,1228,Pupil
3,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),Apr/23/2021 17:35,1842,3,250,1478,Specialist
4,Codeforces Round 719 (Div. 3),May/05/2021 17:35,19,7,313,1791,Expert
5,Codeforces Round 721 (Div. 2),May/20/2021 17:35,497,4,117,1908,Candidate Master
6,Codeforces Round 723 (Div. 2),May/28/2021 17:05,512,4,58,1966,Candidate Master
7,Codeforces Round 726 (Div. 2),Jun/18/2021 17:35,1097,4,-31,1935,Candidate Master
8,Codeforces Round 730 (Div. 2),Jul/07/2021 17:35,6,5,235,2170,Master
9,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,649,5,-1,2169,Master
10,Codeforces Global Round 17,Nov/23/2021 17:35,1137,3,-71,2098,Candidate Master
11,Educational Codeforces Round 118 (Rated for Div. 2),Dec/01/2021 17:35,26,5,125,2223,Master
12,Codeforces Round 767 (Div. 1),Jan/22/2022 17:35,386,3,5,2228,Master
13,Codeforces Round 800 (Div. 1),Jun/16/2022 17:35,333,2,3,2231,Master
14,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",Dec/17/2022 17:35,77,6,141,2372,International Master
