#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 165 (Div. 2),Feb/01/2013 19:30,459,2,94,1594,Specialist
2,Codeforces Round 166 (Div. 2),Feb/11/2013 19:30,676,2,-66,1528,Specialist
3,Codeforces Round 167 (Div. 2),Feb/13/2013 19:30,1169,1,-86,1442,Specialist
4,Codeforces Round 168 (Div. 2),Feb/20/2013 19:30,1472,1,-84,1358,Pupil
5,Codeforces Round 170 (Div. 2),Feb/28/2013 19:30,326,3,180,1538,Specialist
6,Codeforces Round 171 (Div. 2),Mar/04/2013 19:30,1152,0,-85,1453,Specialist
7,Codeforces Round 172 (Div. 2),Mar/10/2013 19:30,857,1,-51,1402,Specialist
8,Codeforces Round 173 (Div. 2),Mar/13/2013 19:30,198,3,200,1602,Expert
9,Codeforces Round 174 (Div. 2),Mar/17/2013 19:30,822,2,-83,1519,Specialist
10,Codeforces Round 177 (Div. 2),Apr/02/2013 19:30,327,3,58,1577,Specialist
11,Codeforces Round 180 (Div. 2),Apr/19/2013 19:30,939,1,-86,1491,Specialist
12,Codeforces Round 181 (Div. 2),Apr/25/2013 19:30,956,1,-75,1416,Specialist
13,Codeforces Round 188 (Div. 2),Jun/14/2013 19:30,195,3,157,1573,Specialist
14,Codeforces Round 191 (Div. 2),Jul/04/2013 16:30,306,3,22,1595,Specialist
15,MemSQL start[c]up Round 1,Jul/13/2013 21:00,774,0,-77,1518,Specialist
16,Codeforces Round 192 (Div. 2),Jul/20/2013 17:30,693,2,-34,1484,Specialist
17,Codeforces Round 193 (Div. 2),Jul/24/2013 19:30,1091,1,-72,1412,Specialist
18,Codeforces Round 194 (Div. 2),Jul/27/2013 12:30,248,3,178,1590,Specialist
19,Codeforces Round 195 (Div. 2),Aug/09/2013 19:30,197,2,64,1654,Expert
20,Codeforces Round 196 (Div. 2),Aug/16/2013 20:00,91,3,72,1726,Expert
21,Codeforces Round 198 (Div. 1),Aug/30/2013 19:30,450,1,-49,1677,Expert
22,Codeforces Round 199 (Div. 2),Sep/07/2013 12:00,293,2,-46,1631,Expert
23,Codeforces Round 200 (Div. 2),Sep/14/2013 19:30,96,4,82,1713,Expert
24,Codeforces Round 201 (Div. 1),Sep/20/2013 19:30,346,1,13,1726,Expert
25,Codeforces Round 202 (Div. 1),Sep/27/2013 19:30,468,0,-64,1662,Expert
