#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Beta Round 36,Oct/19/2010 14:00,123,2,132,1632,Expert
2,Codeforces Beta Round 37,Oct/25/2010 19:00,141,3,53,1685,Expert
3,Manthan 2011,Mar/13/2011 19:30,9,3,167,1852,Expert
4,Codeforces Beta Round 64,Mar/26/2011 19:00,24,3,169,2021,Candidate Master
5,Codeforces Beta Round 68,Apr/15/2011 19:00,22,4,107,2128,Master
6,Codeforces Beta Round 69 (Div. 1 Only),Apr/19/2011 19:15,53,3,24,2152,Master
7,Codeforces Beta Round 71,Apr/30/2011 19:00,234,2,-129,2023,Candidate Master
8,Yandex.Algorithm Open 2011: Qualification 1,May/04/2011 09:00,167,3,-58,1965,Candidate Master
9,Yandex.Algorithm 2011: Qualification 2,May/06/2011 19:00,35,4,158,2123,Master
10,Codeforces Beta Round 72 (Div. 1 Only),May/13/2011 19:10,10,4,105,2228,Master
11,Yandex.Algorithm 2011: Round 2,May/22/2011 19:10,90,1,-47,2181,Master
12,Codeforces Beta Round 73 (Div. 1 Only),Jun/07/2011 19:00,12,4,91,2272,Master
13,Codeforces Beta Round 74 (Div. 1 Only),Jun/16/2011 19:00,26,2,29,2301,International Master
14,Codeforces Beta Round 75 (Div. 1 Only),Jun/20/2011 19:00,75,2,-66,2235,Master
15,Codeforces Beta Round 76 (Div. 1 Only),Jun/30/2011 19:00,7,4,74,2309,International Master
16,Codeforces Beta Round 77 (Div. 1 Only),Jul/08/2011 19:00,19,3,29,2338,International Master
17,Yandex.Algorithm 2011: Finals,Jul/15/2011 16:00,53,1,-77,2261,Master
18,Codeforces Beta Round 80 (Div. 1 Only),Aug/07/2011 15:00,42,3,-33,2228,Master
19,Codeforces Beta Round 81,Aug/13/2011 19:00,105,2,-56,2172,Master
20,Codeforces Beta Round 83 (Div. 1 Only),Aug/23/2011 19:00,4,4,87,2259,Master
21,Codeforces Beta Round 84 (Div. 1 Only),Aug/29/2011 20:00,31,4,34,2293,Master
22,Codeforces Beta Round 85 (Div. 1 Only),Sep/03/2011 16:00,8,4,61,2354,International Master
23,Codeforces Beta Round 86 (Div. 1 Only),Sep/08/2011 19:00,42,2,-38,2316,International Master
24,Codeforces Beta Round 87 (Div. 1 Only),Sep/15/2011 19:00,260,2,-79,2237,Master
25,Codeforces Round 100,Jan/04/2012 19:00,23,4,102,2339,International Master
26,Codeforces Round 102 (Div. 1),Jan/12/2012 19:05,61,3,-13,2326,International Master
27,Codeforces Round 107 (Div. 1),Feb/17/2012 19:00,103,2,-50,2276,Master
28,Codeforces Round 109 (Div. 1),Feb/24/2012 19:00,22,3,70,2346,International Master
29,Croc Champ 2012 - Round 1,Apr/06/2012 19:00,50,3,-8,2338,International Master
30,VK Cup 2012 Round 3,Apr/08/2012 19:05,75,2,-24,2314,International Master
31,Croc Champ 2012 - Round 2,Apr/20/2012 19:05,49,2,-27,2287,Master
32,Codeforces Round 121 (Div. 1),May/27/2012 19:30,253,1,-97,2190,Master
33,Codeforces Round 127 (Div. 1),Jun/29/2012 19:30,3,4,106,2296,Master
34,Codeforces Round 129 (Div. 1),Jul/11/2012 19:30,21,3,35,2331,International Master
35,Codeforces Round 134 (Div. 1),Aug/18/2012 11:05,28,2,10,2341,International Master
36,Codeforces Round 136 (Div. 1),Aug/31/2012 19:30,67,2,-45,2296,Master
37,Codeforces Round 138 (Div. 1),Sep/16/2012 19:30,21,3,41,2337,International Master
38,Codeforces Round 140 (Div. 1),Sep/24/2012 19:30,8,4,53,2390,International Master
39,Codeforces Round 142 (Div. 1),Oct/01/2012 19:30,53,3,-47,2343,International Master
40,Codeforces Round 144 (Div. 1),Oct/11/2012 19:30,19,2,25,2368,International Master
41,Codeforces Round 146 (Div. 1),Oct/21/2012 11:10,20,2,20,2388,International Master
42,"Bayan 2012-2013 Elimination Round (ACM ICPC Rules, English statements)",Nov/01/2012 19:30,8,5,58,2446,Grandmaster
43,Codeforces Round 150 (Div. 1),Nov/16/2012 19:30,231,1,-98,2348,International Master
44,Codeforces Round 167 (Div. 1),Feb/13/2013 19:30,10,4,59,2407,Grandmaster
45,Codeforces Round 168 (Div. 1),Feb/20/2013 19:30,41,3,-25,2382,International Master
46,Codeforces Round 170 (Div. 1),Feb/28/2013 19:30,27,3,30,2412,Grandmaster
47,Croc Champ 2013 - Round 2,Apr/22/2013 19:35,95,2,-47,2365,International Master
48,Codeforces Round 188 (Div. 1),Jun/14/2013 19:30,12,4,76,2441,Grandmaster
49,Codeforces Round 189 (Div. 1),Jun/23/2013 17:00,6,4,58,2499,Grandmaster
50,Codeforces Round 190 (Div. 1),Jun/28/2013 19:30,160,1,-99,2400,Grandmaster
51,MemSQL start[c]up Round 1,Jul/13/2013 21:00,66,2,-25,2375,International Master
52,ABBYY Cup 3.0 - Finals (online version),Jul/17/2013 19:30,6,8,48,2423,Grandmaster
53,Codeforces Round 192 (Div. 1),Jul/20/2013 17:30,117,2,-75,2348,International Master
54,Codeforces Round 194 (Div. 1),Jul/27/2013 12:30,36,3,20,2368,International Master
55,MemSQL start[c]up Round 2 - online version,Aug/03/2013 21:00,170,1,-92,2276,Master
56,Codeforces Round 196 (Div. 1),Aug/16/2013 20:00,110,2,-59,2217,Master
57,Codeforces Round 200 (Div. 1),Sep/14/2013 19:30,12,4,102,2319,International Master
58,Codeforces Round 201 (Div. 1),Sep/20/2013 19:30,5,4,86,2405,Grandmaster
59,Codeforces Round 202 (Div. 1),Sep/27/2013 19:30,324,1,-103,2302,International Master
60,Codeforces Round 204 (Div. 1),Oct/04/2013 19:30,42,3,29,2331,International Master
61,Codeforces Round 206 (Div. 1),Oct/13/2013 19:30,174,2,-82,2249,Master
62,Codeforces Round 207 (Div. 1),Oct/15/2013 16:00,77,3,5,2254,Master
63,Codeforces Round 213 (Div. 1),Nov/19/2013 19:30,41,2,48,2302,International Master
64,Codeforces Round 215 (Div. 1),Nov/26/2013 19:30,40,3,40,2342,International Master
65,Codeforces Round 219 (Div. 1),Dec/13/2013 18:00,150,2,-69,2273,Master
66,Codeforces Round 221 (Div. 1),Dec/24/2013 18:00,8,4,86,2359,International Master
67,Good Bye 2013,Dec/30/2013 19:30,3,6,96,2455,Grandmaster
68,Codeforces Round 223 (Div. 1),Jan/12/2014 19:30,113,2,-73,2382,International Master
69,Codeforces Round 228 (Div. 1),Feb/03/2014 19:40,33,3,47,2429,Grandmaster
70,"Coder-Strike 2014 - Finals (online edition, Div. 1)",Apr/22/2014 16:19,26,4,0,2429,Grandmaster
71,Codeforces Round 243 (Div. 1),Apr/27/2014 19:30,12,4,56,2485,Grandmaster
72,Zepto Code Rush 2014,Jun/13/2014 19:30,9,4,77,2562,Grandmaster
73,Codeforces Round 253 (Div. 1),Jun/19/2014 19:30,16,3,13,2575,Grandmaster
74,Codeforces Round 257 (Div. 1),Jul/19/2014 17:00,34,2,-39,2536,Grandmaster
75,MemSQL Start[c]UP 2.0 - Round 1,Jul/27/2014 21:00,1909,0,-114,2422,Grandmaster
76,MemSQL Start[c]UP 2.0 - Round 2 - Online Round,Aug/10/2014 21:00,24,3,56,2478,Grandmaster
77,Codeforces Round 263 (Div. 1),Aug/26/2014 18:00,84,3,-54,2424,Grandmaster
78,Codeforces Round 270,Sep/28/2014 19:35,178,4,-96,2328,International Master
79,Bayan 2015 Contest Warm Up,Oct/05/2014 17:00,27,4,84,2412,Grandmaster
80,Good Bye 2014,Dec/30/2014 18:00,22,5,84,2496,Grandmaster
81,Codeforces Round 286 (Div. 1),Jan/18/2015 16:00,51,3,0,2496,Grandmaster
82,ZeptoLab Code Rush 2015,Apr/04/2015 19:35,354,3,-103,2393,International Master
83,Codeforces Round 305 (Div. 1),May/26/2015 19:35,102,2,-9,2384,International Master
84,Codeforces Round 309 (Div. 1),Jun/24/2015 19:30,18,4,91,2475,Grandmaster
85,Codeforces Round 313 (Div. 1),Jul/22/2015 17:00,26,4,67,2542,Grandmaster
