#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 667 (Div. 3),Sep/04/2020 17:35,1745,4,546,546,Newbie
2,Codeforces Round 674 (Div. 3),Sep/28/2020 11:05,101,5,510,1056,Newbie
3,Codeforces Round 677 (Div. 3),Oct/20/2020 17:35,118,6,365,1421,Specialist
4,Codeforces Round 690 (Div. 3),Dec/15/2020 17:35,317,6,179,1600,Expert
5,Codeforces Round 794 (Div. 2),May/25/2022 20:35,9,4,327,1927,Candidate Master
6,CodeCraft-22 and Codeforces Round 795 (Div. 2),May/31/2022 17:35,443,4,45,1972,Candidate Master
7,Codeforces Round 798 (Div. 2),Jun/10/2022 19:35,232,4,13,1985,Candidate Master
8,Educational Codeforces Round 130 (Rated for Div. 2),Jun/12/2022 17:35,276,4,18,2003,Candidate Master
9,Codeforces Round 800 (Div. 1),Jun/16/2022 17:35,484,2,9,2012,Candidate Master
10,Codeforces Round 802 (Div. 2),Jun/19/2022 12:05,748,3,-47,1965,Candidate Master
11,Codeforces Global Round 21,Jun/25/2022 17:35,218,5,152,2117,Master
12,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",Jul/31/2022 17:05,2081,3,-97,2020,Candidate Master
13,Educational Codeforces Round 133 (Rated for Div. 2),Aug/04/2022 17:35,168,4,53,2073,Candidate Master
14,Codeforces Round 812 (Div. 2),Aug/06/2022 17:35,91,4,68,2141,Master
15,Codeforces Global Round 22,Sep/30/2022 17:35,760,4,-14,2127,Master
16,Codeforces Global Round 23,Oct/15/2022 17:35,665,4,12,2139,Master
17,"Codeforces Round 850 (Div. 1, based on VK Cup 2022 - Final Round)",Feb/05/2023 15:05,583,2,-24,2115,Master
