#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 642 (Div. 3),May/14/2020 17:35,88,5,186,1686,Expert
2,Educational Codeforces Round 90 (Rated for Div. 2),Jun/25/2020 17:35,530,4,94,1780,Expert
3,Codeforces Round 660 (Div. 2),Jul/30/2020 17:35,1984,3,-16,1764,Expert
4,Codeforces Round 662 (Div. 2),Aug/07/2020 17:35,547,3,75,1839,Expert
5,Grakn Forces 2020,Sep/30/2020 17:35,2280,3,-42,1797,Expert
6,Codeforces Round 684 (Div. 2),Nov/17/2020 17:35,46,4,143,1940,Candidate Master
7,Educational Codeforces Round 99 (Rated for Div. 2),Nov/30/2020 17:35,742,4,-9,1931,Candidate Master
8,"Codeforces Round 689 (Div. 2, based on Zed Code Competition)",Dec/11/2020 17:35,411,4,17,1948,Candidate Master
9,Educational Codeforces Round 100 (Rated for Div. 2),Dec/17/2020 17:35,711,3,-4,1944,Candidate Master
10,Educational Codeforces Round 101 (Rated for Div. 2),Dec/28/2020 17:35,359,4,35,1979,Candidate Master
11,Codeforces Round 695 (Div. 2),Jan/08/2021 17:35,120,4,92,2071,Candidate Master
12,Educational Codeforces Round 103 (Rated for Div. 2),Jan/29/2021 17:35,219,4,36,2107,Master
13,"Codeforces Round 709 (Div. 1, based on Technocup 2021 Final Round)",Mar/21/2021 16:20,680,2,-47,2060,Candidate Master
14,Educational Codeforces Round 108 (Rated for Div. 2),Apr/29/2021 17:35,49,4,96,2156,Master
15,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Jul/17/2021 17:35,353,5,43,2199,Master
16,Codeforces Round 758 (Div.1 + Div. 2),Dec/11/2021 13:05,347,3,10,2209,Master
17,Codeforces Global Round 23,Oct/15/2022 17:35,85,5,162,2371,International Master
