#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 664 (Div. 2),Aug/12/2020 17:35,8026,1,438,438,Newbie
2,"Codeforces Round 679 (Div. 2, based on Technocup 2021 Elimination Round 1)",Oct/25/2020 14:05,1722,2,390,828,Newbie
3,Codeforces Round 684 (Div. 2),Nov/17/2020 17:35,667,3,374,1202,Pupil
4,Educational Codeforces Round 98 (Rated for Div. 2),Nov/19/2020 17:35,357,4,307,1509,Specialist
5,Codeforces Round 685 (Div. 2),Nov/21/2020 17:35,2787,3,68,1577,Specialist
6,Codeforces Round 686 (Div. 3),Nov/24/2020 17:35,176,5,136,1713,Expert
7,"Codeforces Round 687 (Div. 2, based on Technocup 2021 Elimination Round 2)",Nov/29/2020 10:05,982,3,-18,1695,Expert
8,Educational Codeforces Round 99 (Rated for Div. 2),Nov/30/2020 17:35,1270,4,17,1712,Expert
9,"Codeforces Round 692 (Div. 2, based on Technocup 2021 Elimination Round 3)",Dec/20/2020 18:05,118,3,120,1832,Expert
10,Educational Codeforces Round 101 (Rated for Div. 2),Dec/28/2020 17:35,1006,4,2,1834,Expert
11,Good Bye 2020,Dec/30/2020 17:35,1149,5,58,1892,Expert
12,Codeforces Round 694 (Div. 2),Jan/05/2021 17:35,25,5,160,2052,Candidate Master
13,Codeforces Round 695 (Div. 2),Jan/08/2021 17:35,89,4,86,2138,Master
14,Codeforces Round 698 (Div. 1),Jan/28/2021 17:35,277,3,43,2181,Master
15,Codeforces Round 700 (Div. 1),Feb/07/2021 17:35,978,0,-105,2076,Candidate Master
16,Codeforces Round 701 (Div. 2),Feb/12/2021 17:50,136,4,58,2134,Master
17,Codeforces Global Round 13,Feb/28/2021 16:35,994,4,-15,2119,Master
18,Codeforces Round 706 (Div. 1),Mar/10/2021 15:05,873,1,-61,2058,Candidate Master
19,Educational Codeforces Round 106 (Rated for Div. 2),Mar/18/2021 17:50,16,5,158,2216,Master
20,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),Apr/23/2021 17:35,1891,3,-106,2110,Master
21,Codeforces Global Round 14,May/02/2021 17:35,353,5,70,2180,Master
22,Codeforces Round 722 (Div. 1),May/24/2021 17:35,562,2,-31,2149,Master
23,"Deltix Round, Spring 2021 (open for everyone, rated, Div. 1 + Div. 2)",May/30/2021 17:35,181,4,112,2261,Master
24,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Jul/17/2021 17:35,27,6,199,2460,Grandmaster
25,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Jul/22/2021 17:35,329,5,-30,2430,Grandmaster
26,Codeforces Global Round 15,Jul/25/2021 17:35,1190,4,-116,2314,International Master
27,Codeforces Round 736 (Div. 1),Aug/01/2021 17:35,504,2,-35,2279,Master
28,"Codeforces Round 740 (Div. 1, based on VK Cup 2021 - Final (Engine))",Aug/24/2021 17:35,156,3,69,2348,International Master
29,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,246,5,34,2382,International Master
30,Codeforces Global Round 16,Sep/12/2021 17:35,1207,5,-106,2276,Master
31,Codeforces Round 745 (Div. 1),Sep/30/2021 13:15,515,0,-116,2160,Master
32,"Codeforces Round 749 (Div. 1 + Div. 2, based on Technocup 2022 Elimination Round 1)",Oct/17/2021 14:05,391,5,30,2190,Master
33,Codeforces Round 751 (Div. 1),Oct/25/2021 09:35,551,2,-82,2108,Master
34,Codeforces Round 752 (Div. 1),Oct/30/2021 17:35,536,2,2,2110,Master
35,Codeforces Global Round 17,Nov/23/2021 17:35,396,4,42,2152,Master
36,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Nov/28/2021 17:35,413,4,32,2184,Master
37,Codeforces Round 758 (Div.1 + Div. 2),Dec/11/2021 13:05,54,4,155,2339,International Master
38,Codeforces Global Round 18,Dec/24/2021 17:35,178,5,56,2395,International Master
39,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,628,4,-45,2350,International Master
40,Hello 2022,Jan/03/2022 17:35,167,5,69,2419,Grandmaster
41,Codeforces Round 767 (Div. 1),Jan/22/2022 17:35,44,5,141,2560,Grandmaster
42,Codeforces Round 768 (Div. 1),Jan/27/2022 17:35,226,2,-37,2523,Grandmaster
43,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",Mar/24/2022 17:35,877,4,-110,2413,Grandmaster
44,Codeforces Global Round 20,Apr/23/2022 17:05,142,6,65,2478,Grandmaster
45,Codeforces Round 789 (Div. 1),May/08/2022 17:35,128,4,26,2504,Grandmaster
46,Codeforces Round 796 (Div. 1),Jun/03/2022 17:35,580,2,-128,2376,International Master
47,Codeforces Round 808 (Div. 1),Jul/16/2022 17:35,45,3,137,2513,Grandmaster
48,Codeforces Round 831 (Div. 1 + Div. 2),Oct/29/2022 12:10,18,6,133,2646,International Grandmaster
49,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,37,6,113,2759,International Grandmaster
50,"Codeforces Round 850 (Div. 1, based on VK Cup 2022 - Final Round)",Feb/05/2023 15:05,320,3,-104,2655,International Grandmaster
