#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 344 (Div. 2),Mar/03/2016 19:35,2413,0,-123,1377,Pupil
2,VK Cup 2016 - Round 1 (Div. 2 Edition),Mar/28/2016 19:35,1134,2,-21,1356,Pupil
3,Codeforces Round 346 (Div. 2),Mar/30/2016 19:05,1645,2,12,1368,Pupil
4,Codeforces Round 350 (Div. 2),May/05/2016 19:05,2043,2,-33,1335,Pupil
5,Codeforces Round 354 (Div. 2),May/25/2016 18:05,2666,1,-53,1282,Pupil
6,Codeforces Round 360 (Div. 2),Jun/29/2016 20:05,2426,2,-17,1265,Pupil
7,Codeforces Round 364 (Div. 2),Jul/22/2016 19:35,2021,2,29,1294,Pupil
8,Codeforces Round 371 (Div. 2),Sep/13/2016 19:35,875,3,109,1403,Specialist
9,Codeforces Round 373 (Div. 2),Sep/23/2016 16:05,889,2,87,1490,Specialist
10,Codeforces Round 374 (Div. 2),Sep/30/2016 17:05,1296,2,21,1511,Specialist
11,Codeforces Round 377 (Div. 2),Oct/17/2016 17:35,2551,2,-65,1446,Specialist
12,Codeforces Round 379 (Div. 2),Nov/15/2016 19:35,4079,1,-114,1332,Pupil
13,Codeforces Round 381 (Div. 2),Nov/23/2016 19:35,2808,0,-103,1229,Pupil
14,Codeforces Round 383 (Div. 2),Dec/06/2016 17:35,1141,2,112,1341,Pupil
15,Codeforces Round 385 (Div. 2),Dec/17/2016 19:35,1285,2,54,1395,Pupil
16,Codeforces Round 387 (Div. 2),Dec/19/2016 05:05,472,3,57,1452,Specialist
17,Codeforces Round 388 (Div. 2),Dec/19/2016 19:35,868,3,41,1493,Specialist
18,Good Bye 2016,Dec/30/2016 17:15,3437,2,-19,1474,Specialist
19,Codeforces Round 390 (Div. 2),Jan/06/2017 17:35,2144,1,-32,1442,Specialist
20,"Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)",Jan/12/2017 18:35,2456,1,-13,1429,Specialist
21,Codeforces Round 401 (Div. 2),Feb/24/2017 13:05,2805,0,-115,1314,Pupil
22,Codeforces Round 402 (Div. 2),Feb/26/2017 11:05,2144,2,-33,1281,Pupil
23,Codeforces Round 404 (Div. 2),Mar/15/2017 18:05,1153,2,90,1371,Pupil
24,Codeforces Round 407 (Div. 2),Mar/29/2017 19:05,1581,1,23,1394,Pupil
25,Codeforces Round 408 (Div. 2),Apr/10/2017 19:35,2264,1,-40,1354,Pupil
26,"Codeforces Round 412 (rated, Div. 2, base on VK Cup 2017 Round 3)",May/07/2017 18:45,1576,2,-15,1339,Pupil
27,Codeforces Round 426 (Div. 2),Jul/30/2017 17:35,2929,1,-29,1310,Pupil
28,Codeforces Round 431 (Div. 2),Sep/01/2017 16:35,1451,1,49,1359,Pupil
29,MemSQL Start[c]UP 3.0 - Round 1,Sep/16/2017 20:35,1421,2,19,1378,Pupil
30,"Manthan, Codefest 17",Sep/24/2017 17:35,677,2,124,1502,Specialist
31,"Codeforces Round 437 (Div. 2, based on MemSQL Start[c]UP 3.0 - Round 2)",Sep/30/2017 20:05,1322,1,-51,1451,Specialist
32,Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),Oct/05/2017 10:05,967,3,46,1497,Specialist
33,Codeforces Round 439 (Div. 2),Oct/06/2017 16:35,766,2,45,1542,Specialist
34,Codeforces Round 442 (Div. 2),Oct/23/2017 18:45,974,2,26,1568,Specialist
35,Codeforces Round 447 (Div. 2),Nov/19/2017 16:55,25,3,221,1789,Expert
36,Codeforces Round 448 (Div. 2),Nov/26/2017 19:05,1379,1,-77,1712,Expert
37,Codeforces Round 451 (Div. 2),Dec/16/2017 14:35,239,5,48,1760,Expert
38,Codeforces Round 453 (Div. 2),Dec/19/2017 18:35,522,3,2,1762,Expert
39,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",Dec/23/2017 17:05,311,3,40,1802,Expert
40,Codeforces Round 455 (Div. 2),Dec/27/2017 19:35,165,3,54,1856,Expert
41,Educational Codeforces Round 35 (Rated for Div. 2),Dec/28/2017 17:05,792,3,-55,1801,Expert
42,Good Bye 2017,Dec/29/2017 18:40,2718,2,-69,1732,Expert
43,Codeforces Round 456 (Div. 2),Jan/05/2018 17:35,2310,1,-92,1640,Expert
44,Educational Codeforces Round 41 (Rated for Div. 2),Apr/04/2018 17:05,95,5,123,1763,Expert
45,"Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)",Apr/07/2018 19:05,524,3,46,1809,Expert
46,Educational Codeforces Round 42 (Rated for Div. 2),Apr/10/2018 17:35,64,5,99,1908,Candidate Master
47,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),Apr/17/2018 17:05,313,2,1,1909,Candidate Master
48,Codeforces Round 480 (Div. 2),May/08/2018 18:05,2787,1,-144,1765,Expert
49,Educational Codeforces Round 48 (Rated for Div. 2),Aug/03/2018 17:45,1028,3,-19,1746,Expert
50,Codeforces Round 510 (Div. 2),Sep/17/2018 11:05,396,3,29,1775,Expert
