#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 406 (Div. 2),Mar/23/2017 18:05,1718,1,-18,1482,Specialist
2,Codeforces Round 407 (Div. 2),Mar/29/2017 19:05,622,2,72,1554,Specialist
3,Codeforces Round 410 (Div. 2),Apr/21/2017 17:35,478,3,66,1620,Expert
4,Codeforces Round 411 (Div. 2),May/04/2017 17:50,1522,4,-44,1576,Specialist
5,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",May/13/2017 12:35,1749,2,-66,1510,Specialist
6,Codeforces Round 417 (Div. 2),Jun/01/2017 17:15,984,2,23,1533,Specialist
7,Codeforces Round 418 (Div. 2),Jun/07/2017 15:15,1012,2,9,1542,Specialist
8,"Codeforces Round 423 (Div. 2, rated, based on VK Cup Finals)",Jul/11/2017 19:45,255,3,106,1648,Expert
9,Codeforces Round 425 (Div. 2),Jul/24/2017 17:35,511,2,45,1693,Expert
10,Codeforces Round 427 (Div. 2),Jul/31/2017 17:35,434,3,34,1727,Expert
11,Codeforces Round 436 (Div. 2),Sep/25/2017 13:35,157,4,67,1794,Expert
12,Codeforces Round 447 (Div. 2),Nov/19/2017 16:55,264,2,28,1822,Expert
13,Codeforces Round 449 (Div. 2),Dec/02/2017 17:05,49,4,52,1874,Expert
14,Codeforces Round 452 (Div. 2),Dec/17/2017 09:35,529,3,-50,1824,Expert
15,Codeforces Round 453 (Div. 2),Dec/19/2017 18:35,159,3,49,1873,Expert
16,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",Dec/23/2017 17:05,13,4,170,2043,Candidate Master
17,Hello 2018,Jan/08/2018 17:45,967,3,-41,2002,Candidate Master
18,"Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)",Jan/20/2018 18:35,592,3,-13,1989,Candidate Master
19,Codeforces Round 462 (Div. 1),Feb/14/2018 15:05,264,2,14,2003,Candidate Master
20,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",Feb/15/2018 17:35,761,3,-36,1967,Candidate Master
21,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),Apr/17/2018 17:05,349,1,-30,1937,Candidate Master
22,Codeforces Round 480 (Div. 2),May/08/2018 18:05,233,3,29,1966,Candidate Master
23,Codeforces Round 482 (Div. 2),May/14/2018 17:35,294,3,11,1977,Candidate Master
24,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",May/15/2018 17:45,310,2,1,1978,Candidate Master
25,Codeforces Round 484 (Div. 2),May/17/2018 19:35,51,4,99,2077,Candidate Master
26,Educational Codeforces Round 44 (Rated for Div. 2),May/21/2018 17:45,78,5,46,2123,Master
27,Codeforces Round 485 (Div. 1),May/29/2018 18:35,394,2,-62,2061,Candidate Master
28,Codeforces Round 487 (Div. 2),Jun/11/2018 16:35,344,3,-23,2038,Candidate Master
29,Codeforces Round 488 by NEAR (Div. 1),Jun/16/2018 19:35,194,3,21,2059,Candidate Master
30,Codeforces Round 489 (Div. 2),Jun/18/2018 19:35,300,3,-25,2034,Candidate Master
31,Codeforces Round 491 (Div. 2),Jun/23/2018 18:35,494,4,-42,1992,Candidate Master
32,"Codeforces Round 492 (Div. 1) [Thanks, uDebug!]",Jun/24/2018 19:35,246,2,11,2003,Candidate Master
33,Educational Codeforces Round 46 (Rated for Div. 2),Jun/27/2018 17:35,54,5,79,2082,Candidate Master
34,Educational Codeforces Round 47 (Rated for Div. 2),Jul/14/2018 17:35,67,5,50,2132,Master
35,"Codeforces Round 503 (by SIS, Div. 1)",Aug/11/2018 16:35,271,2,-17,2115,Master
36,"Codeforces Round 504 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",Aug/17/2018 17:35,296,4,19,2134,Master
37,"AIM Tech Round 5 (rated, Div. 1 + Div. 2)",Aug/27/2018 19:35,295,4,8,2142,Master
38,"Codeforces Round 507 (Div. 1, based on Olympiad of Metropolises)",Sep/05/2018 19:35,125,2,19,2161,Master
