#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,VK Cup 2012 Round 1,Mar/11/2012 19:05,111,4,224,1724,Expert
2,VK Cup 2012 Round 2,Mar/25/2012 19:05,83,2,176,1900,Candidate Master
3,Codeforces Round 114 (Div. 1),Mar/27/2012 19:00,19,3,130,2030,Candidate Master
4,Croc Champ 2012 - Round 1,Apr/06/2012 19:00,185,2,-22,2008,Candidate Master
5,VK Cup 2012 Round 3,Apr/08/2012 19:05,88,2,62,2070,Candidate Master
6,Codeforces Round 115,Apr/14/2012 12:00,7,4,90,2160,Master
7,Croc Champ 2012 - Round 2,Apr/20/2012 19:05,7,4,83,2243,Master
8,Croc Champ 2013 - Round 1,Apr/15/2013 19:35,80,5,48,2291,Master
9,Croc Champ 2013 - Round 2,Apr/22/2013 19:35,10,3,107,2398,International Master
10,Croc Champ 2013 - Finals,May/17/2013 14:00,3,4,55,2453,Grandmaster
11,ABBYY Cup 3.0,Jun/12/2013 17:00,20,13,44,2497,Grandmaster
12,ABBYY Cup 3.0 - Finals,Jul/17/2013 10:40,9,5,-16,2481,Grandmaster
13,Zepto Code Rush 2014,Jun/13/2014 19:30,458,3,-111,2370,International Master
14,MemSQL Start[c]UP 2.0 - Round 1,Jul/27/2014 21:00,20,5,91,2461,Grandmaster
15,MemSQL Start[c]UP 2.0 - Round 2 - Online Round,Aug/10/2014 21:00,35,3,25,2486,Grandmaster
16,Bayan 2015 Contest Warm Up,Oct/05/2014 17:00,10,5,57,2543,Grandmaster
17,Rockethon 2015,Feb/07/2015 20:00,49,7,13,2556,Grandmaster
18,ZeptoLab Code Rush 2015,Apr/04/2015 19:35,95,4,-30,2526,Grandmaster
19,Codeforces Round 300,Apr/26/2015 19:00,7,7,64,2590,Grandmaster
20,Looksery Cup 2015,Jun/06/2015 16:00,18,6,55,2645,International Grandmaster
21,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),Jan/29/2016 20:10,36,5,18,2663,International Grandmaster
22,8VC Venture Cup 2016 - Elimination Round,Feb/13/2016 20:35,54,6,-2,2661,International Grandmaster
23,8VC Venture Cup 2016 - Final Round,Feb/28/2016 21:10,39,3,-5,2656,International Grandmaster
24,CROC 2016 - Elimination Round,Mar/18/2016 19:35,80,5,-71,2585,Grandmaster
25,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 1 Edition)",May/07/2016 18:05,2,5,174,2759,International Grandmaster
26,"Intel Code Challenge Elimination Round (Div. 1 + Div. 2, combined)",Oct/01/2016 17:05,169,4,-99,2660,International Grandmaster
27,"Intel Code Challenge Final Round (Div. 1 + Div. 2, Combined)",Oct/08/2016 15:15,3,7,166,2826,International Grandmaster
28,Canada Cup 2016,Oct/22/2016 18:05,1,6,204,3030,Legendary Grandmaster
29,Good Bye 2016,Dec/30/2016 17:15,47,5,-65,2965,International Grandmaster
30,"Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)",Jan/12/2017 18:35,48,5,-73,2892,International Grandmaster
