#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Technocup 2021 - Elimination Round 1,Oct/25/2020 14:05,271,3,614,614,Newbie
2,"Codeforces Round 687 (Div. 2, based on Technocup 2021 Elimination Round 2)",Nov/29/2020 10:05,1229,3,367,981,Newbie
3,Educational Codeforces Round 99 (Rated for Div. 2),Nov/30/2020 17:35,280,4,422,1403,Specialist
4,Codeforces Round 693 (Div. 3),Jan/04/2021 17:35,33,6,312,1715,Expert
5,Educational Codeforces Round 103 (Rated for Div. 2),Jan/29/2021 17:35,1237,4,89,1804,Expert
6,Codeforces Round 700 (Div. 2),Feb/07/2021 17:35,338,4,96,1900,Candidate Master
7,Codeforces Round 705 (Div. 2),Mar/06/2021 17:05,747,3,-7,1893,Expert
8,Технокубок 2021 - Финал,Mar/21/2021 13:20,244,4,-11,1882,Expert
9,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),Apr/23/2021 17:35,1936,3,-30,1852,Expert
10,Codeforces Round 723 (Div. 2),May/28/2021 17:05,3541,3,-95,1757,Expert
11,Codeforces Round 726 (Div. 2),Jun/18/2021 17:35,294,5,104,1861,Expert
12,Codeforces Round 730 (Div. 2),Jul/07/2021 17:35,27,5,191,2052,Candidate Master
13,Codeforces Round 732 (Div. 1),Jul/11/2021 17:05,493,2,19,2071,Candidate Master
14,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",Jul/17/2021 17:35,426,5,50,2121,Master
15,Codeforces Global Round 15,Jul/25/2021 17:35,1054,4,-32,2089,Candidate Master
16,Codeforces Round 735 (Div. 2),Jul/29/2021 17:35,603,4,-34,2055,Candidate Master
17,Codeforces Round 736 (Div. 1),Aug/01/2021 17:35,316,3,86,2141,Master
18,Codeforces Global Round 16,Sep/12/2021 17:35,598,6,13,2154,Master
19,Codeforces Round 752 (Div. 1),Oct/30/2021 17:35,225,3,85,2239,Master
20,Technocup 2022 - Elimination Round 2,Nov/14/2021 09:05,44,4,-63,2176,Master
21,Codeforces Global Round 17,Nov/23/2021 17:35,198,5,84,2260,Master
22,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Nov/28/2021 17:35,601,4,-31,2229,Master
23,Codeforces Global Round 18,Dec/24/2021 17:35,573,4,-13,2216,Master
24,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,2044,3,-112,2104,Master
25,Hello 2022,Jan/03/2022 17:35,548,4,35,2139,Master
26,Технокубок 2022 - Финал,Mar/20/2022 11:15,39,5,53,2192,Master
27,Codeforces Round 792 (Div. 1 + Div. 2),May/19/2022 17:35,2707,3,-151,2041,Candidate Master
28,Codeforces Round 794 (Div. 1),May/25/2022 20:35,232,2,53,2094,Candidate Master
29,Codeforces Round 796 (Div. 1),Jun/03/2022 17:35,278,2,50,2144,Master
30,Dytechlab Cup 2022,Oct/07/2022 17:35,179,5,102,2246,Master
31,Codeforces Round 831 (Div. 1 + Div. 2),Oct/29/2022 12:10,606,5,-54,2192,Master
32,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,247,5,60,2252,Master
33,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,239,5,79,2331,International Master
34,VK Cup 2022 - Отборочный раунд (Engine),Jan/15/2023 15:05,51,5,28,2359,International Master
35,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,233,5,34,2393,International Master
36,Codeforces Round 854 by cybercats (Div. 1 + Div. 2),Feb/27/2023 17:35,171,6,33,2426,Grandmaster
