#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Educational Codeforces Round 106 (Rated for Div. 2),Mar/18/2021 17:50,295,4,698,698,Newbie
2,Codeforces Round 710 (Div. 3),Mar/25/2021 17:35,22,7,547,1245,Pupil
3,CodeCraft-21 and Codeforces Round 711 (Div. 2),Mar/29/2021 17:35,93,4,390,1635,Expert
4,Codeforces Round 712 (Div. 2),Apr/03/2021 17:35,103,4,263,1898,Expert
5,Educational Codeforces Round 107 (Rated for Div. 2),Apr/12/2021 17:35,720,4,56,1954,Candidate Master
6,Codeforces Global Round 14,May/02/2021 17:35,900,4,68,2022,Candidate Master
7,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),Jun/13/2021 18:35,571,4,31,2053,Candidate Master
8,Codeforces Round 726 (Div. 2),Jun/18/2021 17:35,119,6,68,2121,Master
9,Codeforces Round 751 (Div. 1),Oct/25/2021 09:35,265,2,29,2150,Master
10,Codeforces Round 831 (Div. 1 + Div. 2),Oct/29/2022 12:10,398,5,5,2155,Master
11,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,574,5,7,2162,Master
