#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 615 (Div. 3),Jan/22/2020 17:35,4812,2,-58,1442,Specialist
2,Codeforces Round 719 (Div. 3),May/05/2021 17:35,281,6,124,1566,Specialist
3,Codeforces Round 720 (Div. 2),May/07/2021 17:35,1041,2,77,1643,Expert
4,Codeforces Round 729 (Div. 2),Jul/03/2021 16:05,115,4,191,1834,Expert
5,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",Aug/29/2021 17:35,1044,4,40,1874,Expert
6,Codeforces Round 751 (Div. 2),Oct/25/2021 09:35,312,4,1,1875,Expert
7,Codeforces Global Round 17,Nov/23/2021 17:35,295,5,132,2007,Candidate Master
8,Codeforces Round 800 (Div. 1),Jun/16/2022 17:35,193,3,133,2140,Master
9,Codeforces Round 814 (Div. 1),Aug/16/2022 17:35,475,3,-13,2127,Master
10,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,477,5,32,2159,Master
