#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 578 (Div. 2),Aug/11/2019 15:35,6095,1,-104,1396,Pupil
2,Codeforces Round 579 (Div. 3),Aug/13/2019 17:35,5380,0,-117,1279,Pupil
3,Codeforces Round 580 (Div. 2),Aug/18/2019 16:45,6368,1,-80,1199,Newbie
4,"Manthan, Codefest 19 (open for everyone, rated, Div. 1 + Div. 2)",Aug/25/2019 17:35,5994,0,-103,1096,Newbie
5,Codeforces Round 608 (Div. 2),Dec/15/2019 12:15,4400,1,-30,1066,Newbie
6,Hello 2020,Jan/04/2020 15:05,4464,1,100,1166,Newbie
7,Codeforces Round 613 (Div. 2),Jan/10/2020 17:05,6539,1,-52,1114,Newbie
8,Educational Codeforces Round 81 (Rated for Div. 2),Jan/29/2020 17:35,8090,0,-102,1012,Newbie
9,Codeforces Round 616 (Div. 2),Feb/02/2020 17:05,6686,0,-94,918,Newbie
10,Codeforces Round 667 (Div. 3),Sep/04/2020 17:35,19,6,480,1398,Pupil
11,"Codeforces Round 687 (Div. 2, based on Technocup 2021 Elimination Round 2)",Nov/29/2020 10:05,469,3,129,1527,Specialist
12,Codeforces Global Round 12,Dec/06/2020 17:35,1044,3,120,1647,Expert
13,Codeforces Round 691 (Div. 2),Dec/19/2020 12:35,45,4,184,1831,Expert
14,Codeforces Round 695 (Div. 2),Jan/08/2021 17:35,385,4,70,1901,Candidate Master
15,Codeforces Round 698 (Div. 1),Jan/28/2021 17:35,762,1,-64,1837,Expert
16,Educational Codeforces Round 103 (Rated for Div. 2),Jan/29/2021 17:35,248,4,95,1932,Candidate Master
17,Codeforces Round 699 (Div. 2),Feb/05/2021 17:35,321,4,46,1978,Candidate Master
18,Codeforces Round 700 (Div. 1),Feb/07/2021 17:35,760,1,-7,1971,Candidate Master
19,Codeforces Round 701 (Div. 2),Feb/12/2021 17:50,3023,2,-110,1861,Expert
20,Educational Codeforces Round 104 (Rated for Div. 2),Feb/15/2021 17:35,24,5,201,2062,Candidate Master
21,Codeforces Round 703 (Div. 2),Feb/18/2021 17:35,1639,3,-76,1986,Candidate Master
22,Codeforces Round 704 (Div. 2),Feb/23/2021 12:05,658,3,-16,1970,Candidate Master
23,Codeforces Global Round 13,Feb/28/2021 16:35,873,4,38,2008,Candidate Master
24,Codeforces Round 705 (Div. 2),Mar/06/2021 17:05,99,4,77,2085,Candidate Master
25,"Codeforces Round 707 (Div. 1, based on Moscow Open Olympiad in Informatics)",Mar/13/2021 12:05,596,1,-61,2024,Candidate Master
26,Educational Codeforces Round 106 (Rated for Div. 2),Mar/18/2021 17:50,656,3,-33,1991,Candidate Master
27,"Codeforces Round 709 (Div. 1, based on Technocup 2021 Final Round)",Mar/21/2021 16:20,365,3,70,2061,Candidate Master
28,CodeCraft-21 and Codeforces Round 711 (Div. 2),Mar/29/2021 17:35,257,4,9,2070,Candidate Master
29,Codeforces Round 712 (Div. 1),Apr/03/2021 17:35,690,2,-27,2043,Candidate Master
30,Divide by Zero 2021 and Codeforces Round 714 (Div. 2),Apr/11/2021 17:35,537,3,-27,2016,Candidate Master
31,Educational Codeforces Round 107 (Rated for Div. 2),Apr/12/2021 17:35,932,4,-53,1963,Candidate Master
32,Codeforces Round 715 (Div. 1),Apr/16/2021 17:35,845,1,-63,1900,Candidate Master
33,Codeforces Round 716 (Div. 2),Apr/19/2021 16:35,235,4,58,1958,Candidate Master
34,Codeforces Round 717 (Div. 2),Apr/21/2021 16:35,530,3,4,1962,Candidate Master
35,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),Apr/23/2021 17:35,4433,2,-138,1824,Expert
36,Educational Codeforces Round 108 (Rated for Div. 2),Apr/29/2021 17:35,218,4,91,1915,Candidate Master
37,Codeforces Global Round 14,May/02/2021 17:35,747,4,58,1973,Candidate Master
38,Codeforces Round 720 (Div. 2),May/07/2021 17:35,2070,2,-75,1898,Expert
39,Codeforces Round 721 (Div. 2),May/20/2021 17:35,1512,3,-40,1858,Expert
40,Codeforces Round 722 (Div. 2),May/24/2021 17:35,290,4,45,1903,Candidate Master
41,Codeforces Round 723 (Div. 2),May/28/2021 17:05,185,5,81,1984,Candidate Master
42,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),Jun/13/2021 18:35,1184,4,-31,1953,Candidate Master
43,Codeforces Round 726 (Div. 2),Jun/18/2021 17:35,255,5,56,2009,Candidate Master
44,Codeforces Round 727 (Div. 2),Jun/20/2021 13:05,313,4,9,2018,Candidate Master
45,Codeforces Round 728 (Div. 1),Jun/25/2021 18:35,215,2,100,2118,Master
46,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",Jul/22/2021 17:35,524,5,21,2139,Master
47,"Codeforces Round 740 (Div. 1, based on VK Cup 2021 - Final (Engine))",Aug/24/2021 17:35,704,2,-57,2082,Candidate Master
48,Educational Codeforces Round 114 (Rated for Div. 2),Sep/20/2021 17:35,326,4,-2,2080,Candidate Master
49,Codeforces Round 745 (Div. 1),Sep/30/2021 13:15,275,1,33,2113,Master
50,Codeforces Global Round 20,Apr/23/2022 17:05,316,6,76,2189,Master
51,Codeforces Round 789 (Div. 1),May/08/2022 17:35,347,3,9,2198,Master
52,Codeforces Round 792 (Div. 1 + Div. 2),May/19/2022 17:35,322,5,38,2236,Master
53,Codeforces Round 800 (Div. 1),Jun/16/2022 17:35,245,3,34,2270,Master
54,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",Jul/31/2022 17:05,407,5,13,2283,Master
55,Codeforces Round 814 (Div. 1),Aug/16/2022 17:35,282,2,7,2290,Master
56,Codeforces Round 829 (Div. 1),Oct/23/2022 10:50,120,5,90,2380,International Master
57,Codeforces Round 831 (Div. 1 + Div. 2),Oct/29/2022 12:10,366,5,-44,2336,International Master
58,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",Nov/06/2022 17:35,270,5,15,2351,International Master
59,"TypeDB Forces 2023 (Div. 1 + Div. 2, Rated, Prizes!)",Jan/29/2023 17:35,343,5,3,2354,International Master
