#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 115,Apr/14/2012 12:00,600,0,-95,1405,Specialist
2,ABBYY Cup 2.0 - Easy,Apr/21/2012 18:00,313,6,33,1438,Specialist
3,Codeforces Round 123 (Div. 2),Jun/10/2012 19:30,320,2,34,1472,Specialist
4,Codeforces Round 128 (Div. 2),Jul/03/2012 19:30,695,2,-59,1413,Specialist
5,Codeforces Round 129 (Div. 2),Jul/11/2012 19:30,553,2,-10,1403,Specialist
6,Codeforces Round 130 (Div. 2),Jul/23/2012 19:30,1171,1,-78,1325,Pupil
7,Codeforces Round 131 (Div. 2),Jul/30/2012 19:30,512,1,69,1394,Pupil
8,Codeforces Round 132 (Div. 2),Aug/06/2012 19:30,554,2,32,1426,Specialist
9,Codeforces Round 134 (Div. 2),Aug/18/2012 11:05,584,2,-31,1395,Pupil
10,Codeforces Round 135 (Div. 2),Aug/27/2012 19:30,874,1,-51,1344,Pupil
11,Codeforces Round 136 (Div. 2),Aug/31/2012 19:30,702,2,17,1361,Pupil
12,Codeforces Round 137 (Div. 2),Sep/10/2012 19:45,1083,1,-59,1302,Pupil
13,Codeforces Round 138 (Div. 2),Sep/16/2012 19:30,703,1,52,1354,Pupil
14,Codeforces Round 139 (Div. 2),Sep/19/2012 19:45,1152,1,-67,1287,Pupil
15,Codeforces Round 140 (Div. 2),Sep/24/2012 19:30,914,1,-38,1249,Pupil
16,Codeforces Round 141 (Div. 2),Sep/27/2012 19:30,1430,1,-62,1187,Newbie
17,Codeforces Round 142 (Div. 2),Oct/01/2012 19:30,959,1,34,1221,Pupil
18,Codeforces Round 143 (Div. 2),Oct/07/2012 19:30,444,2,175,1396,Pupil
19,Codeforces Round 144 (Div. 2),Oct/11/2012 19:30,491,2,65,1461,Specialist
20,"Codeforces Round 145 (Div. 2, ACM-ICPC Rules)",Oct/16/2012 11:00,143,5,102,1563,Specialist
21,Codeforces Round 146 (Div. 2),Oct/21/2012 11:10,1149,1,-87,1476,Specialist
22,Codeforces Round 147 (Div. 2),Oct/25/2012 19:30,1363,1,-85,1391,Pupil
23,Codeforces Round 148 (Div. 2),Nov/04/2012 20:00,333,2,116,1507,Specialist
24,Codeforces Round 149 (Div. 2),Nov/11/2012 19:30,462,2,-12,1495,Specialist
25,Codeforces Round 150 (Div. 2),Nov/16/2012 19:30,509,1,-1,1494,Specialist
26,Codeforces Round 151 (Div. 2),Nov/21/2012 19:30,295,3,72,1566,Specialist
27,Codeforces Round 152 (Div. 2),Nov/25/2012 19:30,286,2,23,1589,Specialist
28,"CROC-MBTU 2012, Final Round (Online version, Div. 2)",Nov/26/2012 18:00,93,3,55,1644,Expert
29,Codeforces Round 153 (Div. 2),Dec/06/2012 19:30,427,2,-61,1583,Specialist
30,Codeforces Round 154 (Div. 2),Dec/08/2012 14:00,644,1,-76,1507,Specialist
31,Codeforces Round 155 (Div. 2),Dec/09/2012 14:00,306,2,34,1541,Specialist
32,Codeforces Round 156 (Div. 2),Dec/16/2012 19:30,182,2,82,1623,Expert
33,Codeforces Round 157 (Div. 2),Dec/22/2012 19:30,88,3,80,1703,Expert
34,Codeforces Round 162 (Div. 1),Jan/20/2013 17:00,437,2,-43,1660,Expert
35,Codeforces Round 163 (Div. 2),Jan/22/2013 19:30,82,2,72,1732,Expert
36,Codeforces Round 165 (Div. 1),Feb/01/2013 19:30,444,1,-44,1688,Expert
37,Codeforces Round 166 (Div. 2),Feb/11/2013 19:30,554,2,-78,1610,Expert
38,Codeforces Round 167 (Div. 2),Feb/13/2013 19:30,687,2,-72,1538,Specialist
39,Codeforces Round 168 (Div. 2),Feb/20/2013 19:30,647,1,-45,1493,Specialist
40,Codeforces Round 169 (Div. 2),Feb/24/2013 19:30,161,4,142,1635,Expert
41,Codeforces Round 170 (Div. 2),Feb/28/2013 19:30,1659,1,-88,1547,Specialist
42,Codeforces Round 172 (Div. 2),Mar/10/2013 19:30,68,2,150,1697,Expert
43,Codeforces Round 173 (Div. 2),Mar/13/2013 19:30,33,3,72,1769,Expert
44,Codeforces Round 177 (Div. 1),Apr/02/2013 19:30,369,3,-10,1759,Expert
45,ABBYY Cup 3.0,Jun/12/2013 17:00,909,2,-89,1670,Expert
46,Codeforces Round 188 (Div. 2),Jun/14/2013 19:30,23,3,84,1754,Expert
47,Codeforces Round 190 (Div. 1),Jun/28/2013 19:30,323,1,-15,1739,Expert
48,MemSQL start[c]up Round 1,Jul/13/2013 21:00,570,1,-52,1687,Expert
49,ABBYY Cup 3.0 - Finals (online version),Jul/17/2013 19:30,443,3,-58,1629,Expert
50,Codeforces Round 193 (Div. 2),Jul/24/2013 19:30,29,3,121,1750,Expert
51,Codeforces Round 194 (Div. 1),Jul/27/2013 12:30,325,2,6,1756,Expert
52,MemSQL start[c]up Round 2 - online version,Aug/03/2013 21:00,211,2,40,1796,Expert
53,Codeforces Round 196 (Div. 1),Aug/16/2013 20:00,329,1,-46,1750,Expert
54,Codeforces Round 200 (Div. 1),Sep/14/2013 19:30,386,2,-18,1732,Expert
55,Codeforces Round 206 (Div. 1),Oct/13/2013 19:30,187,2,114,1846,Expert
56,Codeforces Round 207 (Div. 1),Oct/15/2013 16:00,521,0,-80,1766,Expert
57,Codeforces Round 213 (Div. 1),Nov/19/2013 19:30,417,1,-46,1720,Expert
58,Codeforces Round 215 (Div. 1),Nov/26/2013 19:30,603,1,-66,1654,Expert
59,Codeforces Round 218 (Div. 2),Dec/08/2013 13:00,13,4,94,1748,Expert
