#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 240 (Div. 2),Apr/06/2014 19:40,1207,1,-74,1426,Specialist
2,Codeforces Round 244 (Div. 2),May/02/2014 19:30,1490,2,-88,1338,Pupil
3,Codeforces Round 246 (Div. 2),May/15/2014 19:30,1044,2,-24,1314,Pupil
4,Codeforces Round 247 (Div. 2),May/21/2014 19:30,1886,1,-90,1224,Pupil
5,Codeforces Round 249 (Div. 2),May/30/2014 19:30,370,3,219,1443,Specialist
6,Codeforces Round 250 (Div. 2),Jun/01/2014 17:00,171,3,175,1618,Expert
7,Codeforces Round 251 (Div. 2),Jun/04/2014 19:30,491,2,-55,1563,Specialist
8,Codeforces Round 252 (Div. 2),Jun/08/2014 19:30,469,3,-29,1534,Specialist
9,Codeforces Round #FF (Div. 2),Jul/13/2014 17:00,1881,1,-96,1438,Specialist
10,Codeforces Round 267 (Div. 2),Sep/18/2014 19:30,786,2,87,1525,Specialist
11,Codeforces Round 268 (Div. 2),Sep/20/2014 17:00,391,3,99,1624,Expert
12,Codeforces Round 269 (Div. 2),Sep/26/2014 19:30,348,3,31,1655,Expert
13,Codeforces Round 270,Sep/28/2014 19:35,1150,3,47,1702,Expert
14,Good Bye 2014,Dec/30/2014 18:00,439,4,283,1985,Candidate Master
15,Codeforces Round 290 (Div. 1),Feb/02/2015 19:30,688,1,-88,1897,Expert
16,VK Cup 2015 - Round 1,Mar/21/2015 17:00,395,2,-47,1850,Expert
17,Codeforces Round 299 (Div. 1),Apr/14/2015 19:35,234,2,90,1940,Candidate Master
18,Codeforces Round 310 (Div. 1),Jun/27/2015 17:10,939,1,-103,1837,Expert
19,Codeforces Round 315 (Div. 1),Aug/10/2015 19:30,205,2,141,1978,Candidate Master
20,Codeforces Round 317 [AimFund Thanks-Round] (Div. 1),Aug/22/2015 19:30,256,1,39,2017,Candidate Master
21,Codeforces Round 320 (Div. 1) [Bayan Thanks-Round],Sep/16/2015 18:15,289,3,36,2053,Candidate Master
22,Good Bye 2015,Dec/30/2015 18:05,445,4,8,2061,Candidate Master
23,8VC Venture Cup 2016 - Elimination Round,Feb/13/2016 20:35,698,4,-53,2008,Candidate Master
24,"Manthan, Codefest 16",Feb/26/2016 20:15,308,3,10,2018,Candidate Master
25,8VC Venture Cup 2016 - Final Round (Div. 1 Edition),Feb/28/2016 21:10,152,3,-10,2008,Candidate Master
26,VK Cup 2016 - Round 1,Mar/28/2016 19:35,109,3,12,2020,Candidate Master
27,VK Cup 2016 - Round 2,Apr/24/2016 19:35,47,5,72,2092,Candidate Master
28,Codeforces Round 349 (Div. 1),Apr/29/2016 19:35,127,2,35,2127,Master
29,VK Cup 2016 - Round 3,May/07/2016 18:05,87,2,-72,2055,Candidate Master
30,Codeforces Round 371 (Div. 1),Sep/13/2016 19:35,323,1,-22,2033,Candidate Master
31,Canada Cup 2016,Oct/22/2016 18:05,2534,1,-162,1871,Expert
