#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 586 (Div. 1 + Div. 2),Sep/18/2019 19:05,1626,3,44,1544,Specialist
2,Codeforces Round 595 (Div. 3),Oct/22/2019 17:35,5937,1,-112,1432,Specialist
3,Technocup 2020 - Elimination Round 2,Oct/26/2019 14:05,543,3,42,1474,Specialist
4,Codeforces Round 597 (Div. 2),Nov/01/2019 17:35,4709,1,-73,1401,Specialist
5,Codeforces Round 598 (Div. 3),Nov/04/2019 16:15,5315,1,-77,1324,Pupil
6,Technocup 2020 - Elimination Round 3,Nov/24/2019 11:05,435,2,56,1380,Pupil
7,Technocup 2020 - Elimination Round 4,Dec/14/2019 14:05,129,4,113,1493,Specialist
8,Технокубок 2020 - Финал,Mar/01/2020 13:10,496,2,-41,1452,Specialist
9,Technocup 2021 - Elimination Round 1,Oct/25/2020 14:05,409,3,46,1498,Specialist
10,Good Bye 2020,Dec/30/2020 17:35,5465,3,-28,1470,Specialist
11,Codeforces Round 694 (Div. 2),Jan/05/2021 17:35,5456,2,-45,1425,Specialist
12,Технокубок 2021 - Финал,Mar/21/2021 13:20,436,3,39,1464,Specialist
13,Codeforces Round 729 (Div. 2),Jul/03/2021 16:05,253,4,202,1666,Expert
14,Codeforces Global Round 16,Sep/12/2021 17:35,1102,6,79,1745,Expert
15,Codeforces Round 745 (Div. 2),Sep/30/2021 13:15,1361,2,-41,1704,Expert
16,Codeforces Round 747 (Div. 2),Oct/08/2021 18:05,2941,5,-76,1628,Expert
17,Educational Codeforces Round 115 (Rated for Div. 2),Oct/10/2021 12:05,1500,3,-12,1616,Expert
18,Technocup 2022 - Elimination Round 1,Oct/17/2021 14:05,183,4,37,1653,Expert
19,Codeforces Round 750 (Div. 2),Oct/24/2021 13:05,1444,4,-9,1644,Expert
20,Codeforces Round 751 (Div. 2),Oct/25/2021 09:35,1116,3,-20,1624,Expert
21,Educational Codeforces Round 116 (Rated for Div. 2),Oct/29/2021 17:35,242,4,144,1768,Expert
22,Codeforces Round 752 (Div. 2),Oct/30/2021 17:35,1176,4,-25,1743,Expert
23,Codeforces Global Round 17,Nov/23/2021 17:35,782,4,73,1816,Expert
24,Codeforces Round 757 (Div. 2),Nov/26/2021 14:15,104,4,123,1939,Candidate Master
25,"Deltix Round, Autumn 2021 (open for everyone, rated, Div. 1 + Div. 2)",Nov/28/2021 17:35,760,4,26,1965,Candidate Master
26,Educational Codeforces Round 118 (Rated for Div. 2),Dec/01/2021 17:35,40,5,138,2103,Master
27,Codeforces Global Round 18,Dec/24/2021 17:35,1342,3,-60,2043,Candidate Master
28,Educational Codeforces Round 120 (Rated for Div. 2),Dec/27/2021 17:35,619,3,-33,2010,Candidate Master
29,Good Bye 2021: 2022 is NEAR,Dec/29/2021 18:35,1530,3,-34,1976,Candidate Master
30,Hello 2022,Jan/03/2022 17:35,489,4,79,2055,Candidate Master
31,Codeforces Round 765 (Div. 2),Jan/12/2022 15:05,1241,3,-83,1972,Candidate Master
32,Educational Codeforces Round 122 (Rated for Div. 2),Jan/31/2022 17:35,2450,3,-103,1869,Expert
33,Codeforces Global Round 19,Feb/12/2022 17:35,1154,4,20,1889,Expert
34,Codeforces Round 773 (Div. 2),Feb/23/2022 13:10,837,3,-41,1848,Expert
35,Educational Codeforces Round 124 (Rated for Div. 2),Mar/10/2022 17:35,717,3,-3,1845,Expert
36,Codeforces Round 777 (Div. 2),Mar/11/2022 17:35,54,4,151,1996,Candidate Master
37,Технокубок 2022 - Финал,Mar/20/2022 11:15,50,5,76,2072,Candidate Master
38,Educational Codeforces Round 127 (Rated for Div. 2),Apr/22/2022 17:35,80,5,61,2133,Master
39,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",Jul/31/2022 17:05,208,5,103,2236,Master
40,Good Bye 2022: 2023 is NEAR,Dec/30/2022 17:35,456,4,32,2268,Master
41,VK Cup 2022 - Отборочный раунд (Engine),Jan/15/2023 15:05,79,4,-12,2256,Master
