#,Contest,Start time,Rank,Solved,Rating change,New rating,Title
1,Codeforces Round 699 (Div. 2),Feb/05/2021 21:35UTC+7,1684,3,587,587,Newbie
2,Codeforces Round 700 (Div. 2),Feb/07/2021 21:35UTC+7,2978,2,355,942,Newbie
3,Codeforces Round 702 (Div. 3),Feb/16/2021 21:35UTC+7,107,7,405,1347,Pupil
4,Codeforces Round 704 (Div. 2),Feb/23/2021 16:05UTC+7,630,3,228,1575,Specialist
5,Codeforces Round 705 (Div. 2),Mar/06/2021 21:05UTC+7,3468,2,19,1594,Specialist
6,Codeforces Round 709 (Div. 2) based on Technocup 2021 Final Round),Mar/21/2021 20:20UTC+7,408,3,115,1709,Expert
7,Codeforces Round 722 (Div. 2),May/24/2021 21:35UTC+7,895,3,23,1732,Expert
8,Educational Codeforces Round 110 (Rated for Div. 2),Jun/04/2021 21:35UTC+7,490,4,70,1802,Expert
9,Codeforces Round 736 (Div. 2),Aug/01/2021 21:35UTC+7,1093,4,-16,1786,Expert
10,Codeforces Round 737 (Div. 2),Aug/09/2021 21:35UTC+7,5691,2,-119,1667,Expert
11,Codeforces Round 738 (Div. 2),Aug/15/2021 21:35UTC+7,1003,4,49,1716,Expert
12,Codeforces Round 740 (Div. 2) based on VK Cup 2021 - Final (Engine)),Aug/24/2021 21:35UTC+7,277,5,85,1801,Expert
13,Codeforces Round 754 (Div. 2),Nov/12/2021 21:35UTC+7,2217,3,-68,1733,Expert
